player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Jay Enem', 'slug': 'tyron-enem-jay-ifeanyi-junior', 'shortName': 'J. Enem', 'position': 'F', 'jerseyNumber': '42', 'userCount': 583, 'gender': 'M', 'id': 1937553, 'fieldTranslations': {'nameTranslation': {'ar': 'جاي إينيم'}, 'shortNameTranslation': {'ar': 'ج. إينيم'}}}",True,save,assisted,"{'x': 9.1, 'y': 46.6, 'z': 0}",head,high-centre,"{'x': 0, 'y': 49.5, 'z': 32.9}","{'x': 0, 'y': 49.5, 'z': 0}","{'name': 'Dejan Stanivuković', 'slug': 'dejan-stanivukovic', 'shortName': 'D. Stanivuković', 'position': 'G', 'jerseyNumber': '94', 'userCount': 21, 'gender': 'M', 'id': 804837, 'fieldTranslations': {'nameTranslation': {'ar': 'ديان ستانيفوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. ستانيفوكوفيتش'}}}",6101775,90,4.0,5614,"{'start': {'x': 46.6, 'y': 9.1}, 'block': {'x': 49.5, 'y': 0}, 'end': {'x': 50.5, 'y': 0}, 'goal': {'x': 50.5, 'y': 67.1}}",1,686,214,shot,
"{'name': 'Radivoj Bosić', 'firstName': '', 'lastName': '', 'slug': 'radivoj-bosic', 'shortName': 'R. Bosić', 'position': 'M', 'jerseyNumber': '12', 'userCount': 67, 'gender': 'M', 'id': 965889, 'fieldTranslations': {'nameTranslation': {'ar': 'راديفوي بوسيتش', 'bn': 'রেডিভোজ বসিক', 'hi': 'रेडिवो बोसिक'}, 'shortNameTranslation': {'ar': 'ر. بوسيتش', 'bn': 'আর. বোসিচ', 'hi': 'आर. बोसिक'}}}",False,save,regular,"{'x': 8.6, 'y': 41.2, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.4, 'z': 10.1}","{'x': 2.8, 'y': 48, 'z': 0}","{'name': 'Balša Popović', 'firstName': 'Balsa Popovic', 'lastName': '', 'slug': 'balsa-popovic', 'shortName': 'B. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 174, 'gender': 'M', 'id': 1126067, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوبوفيتش'}}}",6101798,90,3.0,5550,"{'start': {'x': 41.2, 'y': 8.6}, 'block': {'x': 48, 'y': 2.8}, 'end': {'x': 53.6, 'y': 0}, 'goal': {'x': 53.6, 'y': 89.9}}",1,750,150,shot,
"{'name': 'Radivoj Bosić', 'firstName': '', 'lastName': '', 'slug': 'radivoj-bosic', 'shortName': 'R. Bosić', 'position': 'M', 'jerseyNumber': '12', 'userCount': 67, 'gender': 'M', 'id': 965889, 'fieldTranslations': {'nameTranslation': {'ar': 'راديفوي بوسيتش', 'bn': 'রেডিভোজ বসিক', 'hi': 'रेडिवो बोसिक'}, 'shortNameTranslation': {'ar': 'ر. بوسيتش', 'bn': 'আর. বোসিচ', 'hi': 'आर. बोसिक'}}}",False,save,assisted,"{'x': 4.9, 'y': 35.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.5, 'z': 14.6}","{'x': 1.2, 'y': 45.3, 'z': 0}","{'name': 'Balša Popović', 'firstName': 'Balsa Popovic', 'lastName': '', 'slug': 'balsa-popovic', 'shortName': 'B. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 174, 'gender': 'M', 'id': 1126067, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوبوفيتش'}}}",6101795,90,3.0,5549,"{'start': {'x': 35.9, 'y': 4.9}, 'block': {'x': 45.3, 'y': 1.2}, 'end': {'x': 48.5, 'y': 0}, 'goal': {'x': 48.5, 'y': 85.4}}",1,751,149,shot,
"{'name': 'Jovan Šljivić', 'slug': 'jovan-sljivic', 'shortName': 'J. Šljivić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 666, 'gender': 'M', 'id': 1153956, 'fieldTranslations': {'nameTranslation': {'ar': 'بيليتيتش إ / ميلوفانوف ت'}, 'shortNameTranslation': {'ar': 'ب. ت'}}}",True,block,regular,"{'x': 16.7, 'y': 55.2, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.6, 'z': 19}","{'x': 15.9, 'y': 54.7, 'z': 0}","{'name': 'Dejan Stanivuković', 'slug': 'dejan-stanivukovic', 'shortName': 'D. Stanivuković', 'position': 'G', 'jerseyNumber': '94', 'userCount': 21, 'gender': 'M', 'id': 804837, 'fieldTranslations': {'nameTranslation': {'ar': 'ديان ستانيفوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. ستانيفوكوفيتش'}}}",6101724,90,,5344,"{'start': {'x': 55.2, 'y': 16.7}, 'block': {'x': 54.7, 'y': 15.9}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 81}}",1,56,2644,shot,
"{'name': 'Aleksej Vukičević', 'firstName': 'Aleksej Vukicevic', 'slug': 'aleksej-vukicevic', 'shortName': 'A. Vukičević', 'position': 'D', 'jerseyNumber': '45', 'userCount': 108, 'gender': 'M', 'id': 1146082, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسي فيوكيتشيفيتش'}, 'shortNameTranslation': {'ar': 'أ. فيوكيتشيفيتش'}}}",True,miss,assisted,"{'x': 27.8, 'y': 73, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 47.2, 'z': 54.2}",,"{'name': 'Dejan Stanivuković', 'slug': 'dejan-stanivukovic', 'shortName': 'D. Stanivuković', 'position': 'G', 'jerseyNumber': '94', 'userCount': 21, 'gender': 'M', 'id': 804837, 'fieldTranslations': {'nameTranslation': {'ar': 'ديان ستانيفوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. ستانيفوكوفيتش'}}}",6101714,88,,5237,"{'start': {'x': 73, 'y': 27.8}, 'end': {'x': 52.8, 'y': 0}, 'goal': {'x': 52.8, 'y': 45.8}}",3,163,2537,shot,
"{'name': 'Mbouri Yamkam', 'firstName': 'Mbouri Yamkam', 'lastName': '', 'slug': 'mbouri-yamkam', 'shortName': 'M. Yamkam', 'position': 'D', 'jerseyNumber': '3', 'userCount': 69, 'gender': 'M', 'id': 1099198, 'fieldTranslations': {'nameTranslation': {'ar': 'مبوري يامكام'}, 'shortNameTranslation': {'ar': 'م. يامكام'}}}",False,block,assisted,"{'x': 14.9, 'y': 49.6, 'z': 0}",head,low-left,"{'x': 0, 'y': 53, 'z': 19}","{'x': 13.1, 'y': 49.3, 'z': 0}","{'name': 'Balša Popović', 'firstName': 'Balsa Popovic', 'lastName': '', 'slug': 'balsa-popovic', 'shortName': 'B. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 174, 'gender': 'M', 'id': 1126067, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوبوفيتش'}}}",6101713,86,,5142,"{'start': {'x': 49.6, 'y': 14.9}, 'block': {'x': 49.3, 'y': 13.1}, 'end': {'x': 47, 'y': 0}, 'goal': {'x': 47, 'y': 81}}",5,258,2442,shot,
"{'name': 'Nikola Knežević', 'firstName': 'Nikola Knezevic', 'slug': 'nikola-knezevic', 'shortName': 'N. Knežević', 'position': 'M', 'jerseyNumber': '11', 'userCount': 216, 'gender': 'M', 'id': 1147565, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا كنيزيفيتش'}, 'shortNameTranslation': {'ar': 'ن. كنيزيفيتش'}}}",True,save,assisted,"{'x': 21.2, 'y': 47, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 48.1, 'z': 7}","{'x': 0.59999999999999, 'y': 51.1, 'z': 0}","{'name': 'Dejan Stanivuković', 'slug': 'dejan-stanivukovic', 'shortName': 'D. Stanivuković', 'position': 'G', 'jerseyNumber': '94', 'userCount': 21, 'gender': 'M', 'id': 804837, 'fieldTranslations': {'nameTranslation': {'ar': 'ديان ستانيفوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. ستانيفوكوفيتش'}}}",6101654,76,,4537,"{'start': {'x': 47, 'y': 21.2}, 'block': {'x': 51.1, 'y': 0.59999999999999}, 'end': {'x': 51.9, 'y': 0}, 'goal': {'x': 51.9, 'y': 93}}",15,863,1837,shot,
"{'name': 'Aleksa Cvetković', 'firstName': 'Aleksa Cvetkovic', 'lastName': '', 'slug': 'aleksa-cvetkovic', 'shortName': 'A. Cvetković', 'position': 'M', 'jerseyNumber': '8', 'userCount': 113, 'gender': 'M', 'id': 1406091, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكس كفيتكوفيتش'}, 'shortNameTranslation': {'ar': 'أ. كفيتكوفيتش'}}}",True,miss,corner,"{'x': 22.8, 'y': 43, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 35.8, 'z': 70.8}",,"{'name': 'Dejan Stanivuković', 'slug': 'dejan-stanivukovic', 'shortName': 'D. Stanivuković', 'position': 'G', 'jerseyNumber': '94', 'userCount': 21, 'gender': 'M', 'id': 804837, 'fieldTranslations': {'nameTranslation': {'ar': 'ديان ستانيفوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. ستانيفوكوفيتش'}}}",6101633,72,,4290,"{'start': {'x': 43, 'y': 22.8}, 'end': {'x': 64.2, 'y': 0}, 'goal': {'x': 64.2, 'y': 29.2}}",19,1110,1590,shot,
"{'name': 'Jovan Šljivić', 'slug': 'jovan-sljivic', 'shortName': 'J. Šljivić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 666, 'gender': 'M', 'id': 1153956, 'fieldTranslations': {'nameTranslation': {'ar': 'بيليتيتش إ / ميلوفانوف ت'}, 'shortNameTranslation': {'ar': 'ب. ت'}}}",True,save,assisted,"{'x': 23.5, 'y': 37.4, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 50.6, 'z': 20.3}","{'x': 1.5, 'y': 48.6, 'z': 0}","{'name': 'Dejan Stanivuković', 'slug': 'dejan-stanivukovic', 'shortName': 'D. Stanivuković', 'position': 'G', 'jerseyNumber': '94', 'userCount': 21, 'gender': 'M', 'id': 804837, 'fieldTranslations': {'nameTranslation': {'ar': 'ديان ستانيفوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. ستانيفوكوفيتش'}}}",6101557,67,,4013,"{'start': {'x': 37.4, 'y': 23.5}, 'block': {'x': 48.6, 'y': 1.5}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 79.7}}",24,1387,1313,shot,
"{'name': 'Jovan Šljivić', 'slug': 'jovan-sljivic', 'shortName': 'J. Šljivić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 666, 'gender': 'M', 'id': 1153956, 'fieldTranslations': {'nameTranslation': {'ar': 'بيليتيتش إ / ميلوفانوف ت'}, 'shortNameTranslation': {'ar': 'ب. ت'}}}",True,miss,assisted,"{'x': 25, 'y': 52.1, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 40.8, 'z': 9.7}",,"{'name': 'Dejan Stanivuković', 'slug': 'dejan-stanivukovic', 'shortName': 'D. Stanivuković', 'position': 'G', 'jerseyNumber': '94', 'userCount': 21, 'gender': 'M', 'id': 804837, 'fieldTranslations': {'nameTranslation': {'ar': 'ديان ستانيفوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. ستانيفوكوفيتش'}}}",6101493,55,,3260,"{'start': {'x': 52.1, 'y': 25}, 'end': {'x': 59.2, 'y': 0}, 'goal': {'x': 59.2, 'y': 90.3}}",36,2140,560,shot,
"{'name': 'Diogo Bezerra', 'firstName': 'Diogo Bezerra', 'lastName': '', 'slug': 'diogo-bezerra', 'shortName': 'D. Bezerra', 'position': 'M', 'jerseyNumber': '7', 'userCount': 184, 'gender': 'M', 'id': 1176881, 'fieldTranslations': {'nameTranslation': {'ar': 'دييغو بيزيرا'}, 'shortNameTranslation': {'ar': 'د. بيزيرا'}}}",True,save,free-kick,"{'x': 4.4, 'y': 5.2, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54, 'z': 12.7}","{'x': 0.099999999999994, 'y': 46, 'z': 0}","{'name': 'Dejan Stanivuković', 'slug': 'dejan-stanivukovic', 'shortName': 'D. Stanivuković', 'position': 'G', 'jerseyNumber': '94', 'userCount': 21, 'gender': 'M', 'id': 804837, 'fieldTranslations': {'nameTranslation': {'ar': 'ديان ستانيفوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. ستانيفوكوفيتش'}}}",6148379,52,,3085,"{'start': {'x': 5.2, 'y': 4.4}, 'block': {'x': 46, 'y': 0.099999999999994}, 'end': {'x': 46, 'y': 0}, 'goal': {'x': 46, 'y': 87.3}}",39,2315,385,shot,
"{'name': 'Jay Enem', 'slug': 'tyron-enem-jay-ifeanyi-junior', 'shortName': 'J. Enem', 'position': 'F', 'jerseyNumber': '42', 'userCount': 583, 'gender': 'M', 'id': 1937553, 'fieldTranslations': {'nameTranslation': {'ar': 'جاي إينيم'}, 'shortNameTranslation': {'ar': 'ج. إينيم'}}}",True,miss,corner,"{'x': 7.4, 'y': 50.7, 'z': 0}",head,close-right,"{'x': 0, 'y': 41, 'z': 12.5}",,"{'name': 'Dejan Stanivuković', 'slug': 'dejan-stanivukovic', 'shortName': 'D. Stanivuković', 'position': 'G', 'jerseyNumber': '94', 'userCount': 21, 'gender': 'M', 'id': 804837, 'fieldTranslations': {'nameTranslation': {'ar': 'ديان ستانيفوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. ستانيفوكوفيتش'}}}",6101466,48,,2852,"{'start': {'x': 50.7, 'y': 7.4}, 'end': {'x': 59, 'y': 0}, 'goal': {'x': 59, 'y': 87.5}}",43,2548,152,shot,
